customer_id,products_purchased,complains,money_spent
1001913,11,3,2726
1002166,2,1,1681
1002388,5,1,4318
1002410,9,1,3048
1000660,11,0,1155
1001913,3,3,924
1002164,1,1,4715
1002380,9,1,1496
1002411,4,0,1774
1000661,4,2,788
1001915,3,3,4504
1002165,11,1,2985
1002387,2,0,1023
1002411,6,3,1109
1000661,4,0,690
1001914,3,3,2199
1002167,11,2,2261
1002387,1,1,1418
1002419,10,3,4224
1000660,4,2,1965
1001913,12,3,1032
1002166,8,0,3259
1002388,1,3,1103
1002410,4,0,3935
1000660,4,3,1457
1001913,2,3,698
1002164,6,3,1196
1002380,7,0,1095
1002411,12,3,4583
1000661,7,3,859
1001915,10,3,3024
1002165,12,3,2451
1002387,12,2,3411
1002411,9,3,844
1000661,9,1,3338
1001914,10,3,824
1002167,4,1,3484
1002387,9,2,3000
1002419,7,1,2153
1000660,11,2,2451
1001913,9,3,831
1002166,9,2,4701
1002388,11,3,3901
1002410,7,2,4020
1000660,1,2,2625
1001913,9,0,3325
1002164,12,0,4027
1002380,2,3,4317
1002411,11,1,3408
1000661,2,3,3864
1001915,2,2,4141
1002165,9,3,3411
1002387,12,2,4246
1002411,6,0,3912
1000661,9,2,2962
1001914,9,3,3890
1002167,8,3,3913
1002387,7,1,4537
1002419,6,0,1731
1000660,4,3,2395
1001913,12,1,2087
1002166,2,1,4170
1002388,6,1,4342
1002410,5,3,803
1000660,3,1,3903
1001913,10,2,4654
1002164,11,2,2323
1002380,2,0,561
1002411,2,1,1227
1000661,8,2,2756
1001915,7,2,1092
1002165,12,3,2771
1002387,2,2,4928
1002411,5,0,3667
1000661,3,2,4463
1001914,11,3,964
1002167,3,1,4402
1002387,5,0,1858
1002419,3,0,4595
1000660,5,1,2073
1001913,5,2,3023
1002166,1,0,3825
1002388,4,3,1628
1002410,3,2,3615
1000660,12,1,3124
1001913,6,0,1788
1002164,11,1,899
1002380,6,0,2469
1002411,7,3,2462
1000661,6,2,2839
1001915,7,0,649
1002165,2,3,3923
1002387,9,0,778
1002411,5,2,1178
1000661,9,3,2219
1001914,7,3,2224
1002167,10,2,1194
1002387,6,2,3233
1002419,6,2,1885
1000660,12,3,4740
1001913,7,0,2817
1002166,12,2,2974
1002388,10,0,4013
1002410,10,2,1236
1000660,2,3,961
1001913,2,0,2725
1002164,10,3,1427
1002380,4,0,3973
1002411,9,3,3434
1000661,7,3,1245
1001915,8,3,2856
1002165,2,1,2267
1002387,9,0,959
1002411,9,1,2064
1000661,4,0,2696
1001914,4,1,3202
1002167,9,2,1966
1002387,3,2,4668
1002419,5,1,3297
1000660,2,2,4928
1001913,7,1,3844
1002166,11,1,4507
1002388,2,2,2082
1002410,12,1,2677
1000660,7,1,2171
1001913,1,3,4844
1002164,1,2,2683
1002380,5,3,4203
1002411,5,1,1495
1000661,9,0,2736
1001915,11,1,1930
1002165,3,3,3733
1002387,8,1,1615
1002411,2,0,2351
1000661,2,2,2705
1001914,1,0,3373
1002167,9,1,4679
1002387,8,0,2346
1002419,12,1,3379
1000660,7,2,814
1001913,1,3,4866
1002166,10,3,4151
1002388,1,0,1000
1002410,10,3,1329
1000660,10,1,1870
1001913,2,3,4409
1002164,10,1,2736
1002380,3,2,4956
1002411,7,1,1335
1000661,6,3,3572
1001915,9,2,2566
1002165,12,1,1627
1002387,6,0,1510
1002411,3,1,3644
1000661,3,0,2870
1001914,10,3,781
1002167,3,3,3972
1002387,8,2,948
1002419,4,3,4885
1000660,9,3,2917
1001913,9,1,3144
1002166,6,2,1186
1002388,2,3,3182
1002410,4,1,1962
1000660,2,0,4678
1001913,4,1,1736
1002164,3,2,1182
1002380,3,0,3102
1002411,12,3,2287
1000661,6,0,3304
1001915,1,3,1245
1002165,1,0,1041
1002387,12,2,1012
1002411,8,1,4227
1000661,11,0,1183
1001914,8,3,2437
1002167,7,3,613
1002387,11,0,2635
1002419,7,3,2488
1000660,8,2,2978
1001913,2,2,2807
1002166,6,3,2481
1002388,8,0,1857
1002410,6,0,2179
1000660,1,2,3368
1001913,11,3,4910
1002164,9,1,3893
1002380,6,3,1655
1002411,10,0,4286
1000661,10,2,2642
1001915,7,2,1021
1002165,4,3,1240
1002387,4,1,584
1002411,12,1,3390
1000661,9,1,3958
1001914,8,2,725
1002167,1,1,2543
1002387,8,1,3040
1002419,2,1,3457
1000660,9,2,4712
1001913,1,3,1992
1002166,11,2,2877
1002388,7,3,4188
1002410,7,2,4459
1000660,6,1,3297
1001913,9,1,3789
1002164,3,0,4149
1002380,8,3,4534
1002411,8,1,665
1000661,12,1,1162
1001915,7,3,762
1002165,3,1,2231
1002387,11,0,913
1002411,4,3,2175
1000661,2,2,2683
1001914,12,1,4178
1002167,7,1,4816
1002387,12,0,3635
1002419,3,3,1906
1000660,11,0,3646
1001913,11,0,1819
1002166,6,2,3213
1002388,8,1,4403
1002410,11,1,2531
1000660,11,2,4603
1001913,4,0,4194
1002164,3,2,4856
1002380,6,1,3730
1002411,8,3,4266
1000661,4,0,2186
1001915,11,1,2979
1002165,6,3,3459
1002387,9,3,1933
1002411,4,2,2855
1000661,4,3,1288
1001914,4,3,4047
1002167,12,0,3568
1002387,4,1,3084
1002419,5,2,2179
1000660,3,3,970
1001913,2,2,590
1002166,3,0,3081
1002388,1,0,2121
1002410,9,2,1647
1000660,11,1,2384
1001913,11,1,796
1002164,2,0,3554
1002380,3,3,1300
1002411,3,3,3988
1000661,5,0,2496
1001915,7,3,1452
1002165,3,2,4210
1002387,11,0,2882
1002411,1,3,1827
1000661,5,0,3904
1001914,5,1,3968
1002167,11,1,1756
1002387,1,1,785
1002419,2,2,3768
1000660,4,0,812
1001913,9,1,3591
1002166,9,0,3957
1002388,5,3,3969
1002410,9,3,1874
1000660,3,0,2613
1001913,3,2,4946
1002164,12,1,2086
1002380,10,3,2898
1002411,6,1,4633
1000661,9,1,2239
1001915,8,1,3899
1002165,3,1,917
1002387,9,3,3693
1002411,11,0,3078
1000661,11,1,716
1001914,11,0,2344
1002167,9,2,4258
1002387,12,2,4132
1002419,3,3,2687
1000660,6,0,3322
1001913,10,2,1218
1002166,3,1,2558
1002388,4,0,2881
1002410,8,3,1650
1000660,3,1,3145
1001913,5,3,4890
1002164,11,1,3583
1002380,12,2,1398
1002411,5,0,3920
1000661,11,1,3833
1001915,12,2,2765
1002165,4,2,634
1002387,3,2,2816
1002411,9,3,4150
1000661,7,3,2466
1001914,9,3,3435
1002167,1,2,3074
1002387,2,3,4760
1002419,10,1,2011
1000660,9,2,4498
1001913,1,1,2734
1002166,2,0,3788
1002388,10,0,2150
1002410,7,3,3781
1000660,1,1,3893
1001913,12,1,4195
1002164,3,3,1251
1002380,5,0,3547
1002411,1,2,1593
1000661,4,1,2200
1001915,8,0,2659
1002165,7,2,4732
1002387,7,0,1179
1002411,11,1,4204
1000661,11,1,1308
1001914,7,2,2437
1002167,5,3,4291
1002387,3,1,2136
1002419,10,2,2298
1000660,12,3,1039
1001913,2,1,2431
1002166,6,0,1025
1002388,4,1,4910
1002410,2,2,4439
1000660,3,0,2680
1001913,12,1,1615
1002164,7,3,4436
1002380,10,3,1627
1002411,10,3,4656
1000661,2,3,2706
1001915,9,3,760
1002165,10,3,4321
1002387,7,1,2221
1002411,8,0,3447
1000661,9,3,3629
1001914,9,3,1647
1002167,12,1,2036
1002387,10,1,4539
1002419,2,0,932
1000660,4,0,1099
1001913,7,1,823
1002166,3,2,1317
1002388,2,2,4996
1002410,11,0,4410
1000660,11,3,4290
1001913,12,1,3601
1002164,4,0,2324
1002380,1,1,2231
1002411,11,0,1755
1000661,2,2,4622
1001915,12,3,3719
1002165,11,3,3819
1002387,12,3,771
1002411,2,0,2295
1000661,11,3,519
1001914,4,2,1243
1002167,4,2,4932
1002387,6,3,956
1002419,6,1,4901
1000660,12,1,3723
1001913,8,0,1658
1002166,11,0,3406
1002388,10,3,1492
1002410,10,3,3812
1000660,2,0,4089
1001913,8,3,1060
1002164,12,0,3714
1002380,2,2,1551
1002411,2,3,3264
1000661,10,3,4076
1001915,4,2,1118
1002165,1,0,4419
1002387,9,2,4675
1002411,9,0,2236
1000661,10,3,2371
1001914,1,2,3013
1002167,10,0,1361
1002387,1,0,3351
1002419,9,1,4087
1000660,5,0,2385
1001913,5,1,2568
1002166,9,3,4513
1002388,2,1,2785
1002410,12,0,2802
1000660,7,2,2442
1001913,6,0,2999
1002164,2,2,3085
1002380,3,1,664
1002411,2,3,1543
1000661,10,2,1403
1001915,3,3,2306
1002165,5,0,4064
1002387,7,1,2431
1002411,2,0,1377
1000661,1,0,4628
1001914,3,2,4858
1002167,12,2,4805
1002387,12,1,2072
1002419,11,2,1648
1000660,10,3,640
1001913,4,3,4155
1002166,9,2,1496
1002388,9,1,4440
1002410,8,1,3024
1000660,4,1,2438
1001913,4,2,3542
1002164,11,0,3006
1002380,11,0,4800
1002411,7,3,1784
1000661,12,3,1884
1001915,5,0,2316
1002165,7,3,2788
1002387,12,1,3969
1002411,6,1,4051
1000661,6,2,1382
1001914,1,0,3549
1002167,9,3,3725
1002387,3,3,4916
1002419,12,1,1035
1000660,7,0,3189
1001913,6,3,3610
1002166,12,0,2991
1002388,1,1,4522
1002410,7,0,1834
1000660,8,1,4271
1001913,6,1,4895
1002164,9,0,1283
1002380,8,3,2986
1002411,2,2,2683
1000661,10,0,3042
1001915,3,0,4962
1002165,9,2,3827
1002387,12,1,1940
1002411,9,3,885
1000661,12,1,696
1001914,12,2,3439
1002167,3,1,1163
1002387,5,1,662
1002419,1,0,4474
1000660,12,1,3074
1001913,7,1,3583
1002166,9,3,3834
1002388,6,3,3003
1002410,3,3,2506
1000660,10,2,3748
1001913,6,1,3253
1002164,11,2,4559
1002380,1,2,2749
1002411,11,0,4052
1000661,7,0,4797
1001915,4,1,3123
1002165,6,0,1098
1002387,8,0,741
1002411,10,3,4417
1000661,1,0,3000
1001914,11,1,4859
1002167,8,1,3650
1002387,1,0,1427
1002419,3,1,3003
1000660,6,0,4735
1001913,11,1,4181
1002166,8,0,4040
1002388,10,3,1129
1002410,4,2,2698
1000660,8,3,3003
1001913,1,1,1068
1002164,6,1,3046
1002380,8,0,3239
1002411,2,2,3155
1000661,8,3,4759
1001915,12,2,4688
1002165,10,2,3109
1002387,2,1,4452
1002411,7,0,1811
1000661,11,1,1797
1001914,4,1,1162
1002167,3,3,3012
1002387,11,0,3346
1002419,1,1,2636
1000660,6,1,3333
1001913,7,3,2366
1002166,12,2,886
1002388,6,3,4094
1002410,3,3,1860
1000660,1,1,801
1001913,10,2,1307
1002164,7,3,2061
1002380,10,2,4162
1002411,10,1,3050
1000661,1,1,790
1001915,11,2,1878
1002165,4,2,3918
1002387,7,0,3328
1002411,5,0,2303
1000661,2,1,4401
1001914,9,1,4281
1002167,9,3,1034
1002387,6,2,1071
1002419,1,1,4489
1000660,12,3,1794
1001913,7,1,3502
1002166,1,2,1026
1002388,9,1,2856
1002410,4,1,3911
1000660,9,1,4797
1001913,5,3,601
1002164,4,2,3459
1002380,8,2,562
1002411,12,2,1138
1000661,10,2,2457
1001915,3,3,753
1002165,9,2,1478
1002387,8,2,894
1002411,3,3,2665
1000661,8,3,3499
1001914,4,1,977
1002167,12,3,794
1002387,11,1,818
1002419,10,0,872
1000660,2,2,1705
1001913,10,0,4968
1002166,4,0,2363
1002388,10,1,1256
1002410,12,2,902
1000660,11,3,2132
1001913,7,1,1439
1002164,11,2,4291
1002380,7,2,4287
1002411,6,2,2373
1000661,12,2,917
1001915,7,1,4456
1002165,7,1,4630
1002387,8,1,2445
1002411,3,1,2349
1000661,5,2,1413
1001914,12,0,3297
1002167,10,2,560
1002387,8,2,4019
1002419,7,1,587
1000660,1,0,2471
1001913,3,1,2977
1002166,12,2,2045
1002388,12,0,2739
1002410,3,1,4623
1000660,1,2,1721
1001913,5,0,1712
1002164,5,3,2604
1002380,4,3,3989
1002411,8,1,2117
1000661,11,2,1112
1001915,11,2,4389
1002165,11,2,999
1002387,9,1,1151
1002411,1,1,1748
1000661,7,1,3023
1001914,1,0,2819
1002167,8,3,4369
1002387,1,2,3701
1002419,10,3,1700
1000660,4,3,3009
1001913,4,0,3065
1002166,11,2,2939
1002388,3,1,3488
1002410,3,2,3674
1000660,2,0,1753
1001913,10,3,1844
1002164,8,3,3830
1002380,8,2,4444
1002411,5,3,1335
1000661,6,3,1523
1001915,9,3,3973
1002165,12,1,4781
1002387,11,1,2442
1002411,12,1,4615
1000661,11,3,1326
1001914,1,0,4364
1002167,4,3,4782
1002387,2,2,3902
1002419,2,3,2285
1000660,4,0,3778
1001913,9,3,4198
1002166,5,3,2902
1002388,8,3,1314
1002410,11,2,1238
1000660,12,1,4477
1001913,5,1,3746
1002164,9,2,730
1002380,12,1,4194
1002411,4,0,2518
1000661,2,2,637
1001915,1,1,2771
1002165,6,0,3733
1002387,10,2,2076
1002411,1,1,3412
1000661,7,0,2282
1001914,6,3,3050
1002167,2,3,1483
1002387,5,3,1009
1002419,2,0,1281
1000660,9,1,1073
1001913,1,1,4921
1002166,7,2,3175
1002388,10,3,4414
1002410,1,2,4959
1000660,8,3,3774
1001913,4,2,2624
1002164,1,0,3984
1002380,5,3,3097
1002411,2,1,2099
1000661,6,0,2264
1001915,3,0,2645
1002165,10,2,4415
1002387,7,3,3142
1002411,10,3,3375
1000661,10,2,1242
1001914,4,0,3424
1002167,5,3,2988
1002387,10,2,1585
1002419,5,3,1645
1000660,7,0,3831
1001913,7,1,2243
1002166,5,2,3261
1002388,11,0,2188
1002410,3,0,837
1000660,9,2,4103
1001913,2,0,4219
1002164,10,1,1444
1002380,12,0,4212
1002411,7,0,1866
1000661,8,0,3544
1001915,2,0,3308
1002165,6,0,4585
1002387,3,3,2604
1002411,5,0,1145
1000661,11,3,2029
1001914,12,0,736
1002167,6,3,1390
1002387,8,3,3417
1002419,4,0,4855
1000660,1,3,988
1001913,7,3,3306
1002166,12,1,3473
1002388,4,2,4915
1002410,7,1,2722
1000660,2,3,2930
1001913,9,0,2590
1002164,9,2,584
1002380,6,3,3779
1002411,12,3,4228
1000661,7,0,3201
1001915,9,2,720
1002165,10,2,4805
1002387,2,2,4249
1002411,1,2,4377
1000661,5,1,1226
1001914,8,0,1390
1002167,4,2,4619
1002387,6,2,3300
1002419,6,3,4015
1000660,2,3,4248
1001913,9,0,539
1002166,2,2,1237
1002388,4,1,3684
1002410,2,2,4398
1000660,3,2,583
1001913,10,3,4335
1002164,11,3,652
1002380,6,0,4724
1002411,5,3,3412
1000661,10,0,1021
1001915,3,2,2953
1002165,5,1,510
1002387,12,3,1903
1002411,11,1,644
1000661,10,1,3034
1001914,12,0,3787
1002167,10,3,2646
1002387,8,0,4998
1002419,7,3,3378
1000660,9,2,4346
1001913,7,3,3155
1002166,7,3,4001
1002388,2,2,3509
1002410,10,0,3923
1000660,8,1,1177
1001913,7,3,1829
1002164,7,1,3040
1002380,7,2,3007
1002411,1,3,4038
1000661,12,3,2863
1001915,9,3,4926
1002165,3,0,2929
1002387,11,0,2836
1002411,6,0,780
1000661,3,0,4410
1001914,2,2,4912
1002167,11,3,1835
1002387,6,1,3805
1002419,10,1,2205
1000660,5,2,3492
1001913,5,1,755
1002166,8,2,1568
1002388,3,1,3545
1002410,3,1,1965
1000660,6,1,4524
1001913,12,2,1135
1002164,8,1,4897
1002380,12,2,3728
1002411,11,3,2148
1000661,5,2,3608
1001915,7,1,4129
1002165,7,2,850
1002387,7,3,1712
1002411,4,0,3367
1000661,7,0,2443
1001914,1,3,2167
1002167,7,3,3166
1002387,7,3,2285
1002419,7,3,4736
1000660,1,0,2343
1001913,12,1,556
1002166,3,2,1903
1002388,7,3,996
1002410,3,0,1481
1000660,10,1,4254
1001913,11,1,2639
1002164,5,0,2272
1002380,6,2,712
1002411,9,0,4833
1000661,4,2,1102
1001915,11,3,653
1002165,2,2,4657
1002387,7,0,2471
1002411,4,3,1136
1000661,5,1,4936
1001914,9,1,4251
1002167,8,2,4671
1002387,3,0,1103
1002419,12,2,4299
1000660,12,1,4533
1001913,10,2,4590
1002166,5,0,2385
1002388,11,0,3204
1002410,1,2,2106
1000660,8,1,1265
1001913,7,1,1456
1002164,3,1,2664
1002380,7,0,1440
1002411,7,1,1369
1000661,6,2,4033
1001915,2,1,1507
1002165,12,1,2060
1002387,9,3,3989
1002411,3,2,2298
1000661,9,3,3173
1001914,9,2,4112
1002167,1,2,1017
1002387,10,1,1809
1002419,4,2,3052
1000660,1,0,1322
1001913,12,3,4785
1002166,7,3,2464
1002388,5,3,1268
1002410,9,1,1299
1000660,11,2,1222
1001913,8,0,3612
1002164,2,2,2139
1002380,3,3,2611
1002411,1,0,2378
1000661,9,3,2711
1001915,10,0,4011
1002165,12,3,3997
1002387,9,3,4307
1002411,7,0,4208
1000661,5,2,2130
1001914,5,3,2627
1002167,7,2,798
1002387,6,3,2812
1002419,12,3,4708
1000660,1,3,4404
1001913,6,1,1099
1002166,4,1,2858
1002388,7,1,4459
1002410,8,1,3593
1000660,8,0,1618
1001913,9,0,4799
1002164,12,1,3139
1002380,2,3,3243
1002411,11,2,1594
1000661,1,3,3648
1001915,6,2,4239
1002165,7,1,2438
1002387,1,1,812
1002411,7,1,3459
1000661,2,3,1526
1001914,1,0,4028
1002167,1,0,3815
1002387,12,3,1934
1002419,6,1,2967
1000660,11,1,1196
1001913,6,3,3229
1002166,3,3,3587
1002388,7,3,2692
1002410,3,3,3091
1000660,2,0,1161
1001913,1,2,1103
1002164,6,3,4568
1002380,7,1,3812
1002411,5,1,1006
1000661,12,3,2660
1001915,10,0,2373
1002165,8,2,2679
1002387,4,1,1320
1002411,1,0,757
1000661,8,0,516
1001914,11,3,2353
1002167,7,1,4482
1002387,10,2,1205
1002419,5,0,4856
1000660,2,1,2266
1001913,12,3,2469
1002166,3,1,2668
1002388,2,2,1615
1002410,9,1,563
1000660,10,2,535
1001913,11,3,2993
1002164,8,2,2470
1002380,3,1,4724
1002411,1,2,2346
1000661,6,1,812
1001915,12,2,1490
1002165,5,2,4707
1002387,12,0,1961
1002411,7,3,2593
1000661,6,2,4419
1001914,7,1,2388
1002167,7,1,2559
1002387,3,2,2715
1002419,12,2,4419
1000660,6,3,804
1001913,7,1,3886
1002166,10,2,4626
1002388,5,0,1790
1002410,11,2,2422
1000660,11,0,722
1001913,1,0,3044
1002164,9,3,3681
1002380,12,0,3317
1002411,9,3,1406
1000661,5,0,4920
1001915,9,0,4860
1002165,11,3,4268
1002387,4,1,1316
1002411,9,3,4448
1000661,3,2,2028
1001914,5,3,3084
1002167,8,1,2376
1002387,2,3,3406
1002419,4,3,3743
1000660,11,0,2815
1001913,8,2,3335
1002166,4,3,3638
1002388,7,1,4372
1002410,12,0,4196
1000660,9,1,4257
1001913,12,3,711
1002164,2,1,3227
1002380,6,3,2568
1002411,2,0,2951
1000661,9,0,2400
1001915,9,2,2923
1002165,7,3,2267
1002387,5,0,1464
1002411,6,1,4168
1000661,12,0,1624
1001914,2,1,4524
1002167,3,0,3273
1002387,4,0,1257
1002419,10,3,3506
1000660,2,0,3671
1001913,7,1,4435
1002166,4,3,2321
1002388,6,3,1036
1002410,2,1,3290
1000660,2,2,3808
1001913,11,3,3937
1002164,11,2,1833
1002380,7,1,3903
1002411,5,3,628
1000661,10,1,4698
1001915,12,2,2106
1002165,8,0,3877
1002387,7,1,1346
1002411,12,3,3181
1000661,1,1,836
1001914,9,1,3220
1002167,6,2,2087
1002387,11,2,4012
1002419,7,2,1220
1000660,5,1,2112
1001913,1,2,4009
1002166,7,0,4988
1002388,9,0,2482
1002410,6,3,4798
1000660,8,0,2918
1001913,9,3,3052
1002164,10,3,846
1002380,9,1,1582
1002411,4,1,3559
1000661,1,1,1054
1001915,1,3,4753
1002165,8,0,2746
1002387,2,3,1242
1002411,12,1,3559
1000661,1,1,4494
1001914,12,1,2586
1002167,4,0,3895
1002387,11,0,3646
1002419,12,1,1196
1000660,12,1,4745
1001913,11,2,1577
1002166,2,3,2545
1002388,6,3,3968
1002410,7,1,2936
1000660,5,3,4759
1001913,7,0,4353
1002164,6,0,3839
1002380,7,1,3722
1002411,1,0,1620
1000661,10,0,4293
1001915,8,2,2637
1002165,7,0,4968
1002387,6,1,1264
1002411,7,2,1513
1000661,10,2,3404
1001914,3,2,4384
1002167,10,0,3346
1002387,2,2,3495
1002419,10,3,3693
1000660,1,3,4083
1001913,4,2,2170
1002166,10,3,3291
1002388,2,0,2216
1002410,4,1,4070
1000660,7,2,575
1001913,7,0,2379
1002164,11,3,2435
1002380,2,1,1893
1002411,3,1,3238
1000661,5,0,1823
1001915,1,2,790
1002165,3,0,3106
1002387,3,2,4516
1002411,1,0,799
1000661,4,3,4779
1001914,10,2,1798
1002167,3,3,2085
1002387,4,3,2781
1002419,6,0,1728
1000660,12,3,3794
1001913,2,3,1891
1002166,9,3,4516
1002388,3,3,719
1002410,11,3,4974
1000660,3,3,1474
1001913,11,1,1653
1002164,5,3,3015
1002380,6,3,3016
1002411,3,2,2740
1000661,11,0,3339
1001915,9,3,3892
1002165,6,1,1402
1002387,12,0,1099
1002411,8,2,2920
1000661,11,2,621
1001914,12,1,3370
1002167,2,3,654
1002387,11,2,1907
1002419,3,3,2770
1000660,6,3,945
1001913,1,2,946
1002166,8,3,2365
1002388,7,1,4524
1002410,11,0,1836
1000660,2,1,527
1001913,10,1,3570
1002164,2,2,2620
1002380,12,2,650
1002411,5,2,925
1000661,10,3,3572
1001915,3,0,1826
1002165,7,3,2570
1002387,12,3,4143
1002411,3,0,3404
1000661,10,3,4131
1001914,9,0,534
1002167,3,2,1048
1002387,5,3,4607
1002419,3,3,2102
1000660,1,2,2063
1001913,5,1,1799
1002166,6,3,3036
1002388,11,0,2206
1002410,5,1,1157
1000660,3,2,4790
1001913,8,2,3148
1002164,10,2,2868
1002380,10,3,762
1002411,1,3,1024
1000661,3,3,2396
1001915,8,3,1361
1002165,1,3,1225
1002387,6,0,1061
1002411,3,3,2027
1000661,2,1,4598
1001914,5,2,1468
1002167,5,1,4459
1002387,12,3,4243
1002419,4,3,1310
1000660,8,0,4630
1001913,1,1,2932
1002166,12,0,4459
1002388,5,2,2097
1002410,12,2,3931
1000660,2,0,1065
1001913,7,1,946
1002164,12,1,1285
1002380,3,1,4122
1002411,8,3,3996
1000661,10,0,3031
1001915,3,0,3211
1002165,9,0,4249
1002387,3,1,2821
1002411,11,0,3808
1000661,12,3,2552
1001914,11,3,3721
1002167,7,0,2868
1002387,3,1,3359
1002419,9,1,4227
1000660,9,0,551
1001913,12,0,579
1002166,2,2,3800
1002388,3,3,2501
1002410,8,3,4588
1000660,1,1,4498
1001913,2,2,2275
1002164,10,3,2437
1002380,2,0,4732
1002411,9,0,3569
1000661,3,0,3031
1001915,4,3,1818
1002165,1,1,2238
1002387,9,0,4915
1002411,3,0,3512
1000661,11,1,3689
1001914,2,2,2580
1002167,3,2,2353
1002387,1,2,1104
1002419,5,0,4991
1000660,9,3,4007
1001913,9,2,4486
1002166,9,3,926
1002388,12,3,573
1002410,12,0,3513
1000660,7,1,743
1001913,8,1,3351
1002164,7,2,1506
1002380,12,3,2071
1002411,4,0,2640
1000661,2,1,3096
1001915,2,2,3304
1002165,1,0,2053
1002387,10,2,883
1002411,12,2,4125
1000661,10,3,2602
1001914,3,1,1454
1002167,3,0,557
1002387,9,0,3729
1002419,12,2,4513
1000660,11,2,4126
1001913,3,3,1568
1002166,7,0,1394
1002388,8,3,1476
1002410,6,3,2071
1000660,2,3,4028
1001913,10,2,4227
1002164,1,1,3096
1002380,2,1,969
1002411,5,2,3000
1000661,8,0,4446
1001915,1,1,1929
1002165,9,3,2654
1002387,2,3,2264
1002411,8,0,2232
1000661,9,3,978
1001914,10,1,4444
1002167,3,0,2081
1002387,2,1,786
1002419,6,2,4275
1000660,12,0,4999
1001913,2,2,2338
1002166,9,3,2011
1002388,6,0,1688
1002410,4,2,938
1000660,4,1,3553
1001913,9,2,3510
1002164,9,2,1209
1002380,11,0,4653
1002411,9,3,1088
1000661,1,1,4324
1001915,8,1,1157
1002165,6,3,3609
1002387,12,3,819
1002411,5,0,933
1000661,4,2,4190
1001914,5,3,4670
1002167,12,1,1610
1002387,8,3,572
1002419,9,2,1444
1000660,3,3,2669
1001913,5,0,4671
1002166,11,3,758
1002388,6,3,2536
1002410,7,0,3505
1000660,3,2,3370
1001913,3,2,2432
1002164,3,3,1993
1002380,5,2,2004
1002411,9,3,1826
1000661,1,3,4564
1001915,1,0,1619
1002165,4,0,2521
1002387,11,2,3180
1002411,12,3,2689
1000661,1,2,2114
1001914,11,1,3408
1002167,9,2,1287
1002387,12,1,1592
1002419,7,2,1074
1000660,2,1,2656
1001913,8,1,4056
1002166,12,1,696
1002388,4,2,3220
1002410,3,2,4799
1000660,4,1,2028
1001913,8,3,2021
1002164,10,3,4642
1002380,6,1,2859
1002411,9,3,3199
1000661,7,2,4429
1001915,10,1,3497
1002165,10,2,2282
1002387,12,3,4314
1002411,8,1,1229
1000661,8,2,3216
1001914,2,0,960
1002167,3,0,3433
1002387,5,1,2785
1002419,1,0,4697
1000660,12,0,4083
1001913,5,0,4992
1002166,8,2,3134
1002388,5,3,3414
1002410,5,1,2104
1000660,11,3,4695
1001913,3,2,3138
1002164,4,3,4449
1002380,12,3,3952
1002411,10,2,1286
1000661,1,2,3016
1001915,8,3,2290
1002165,11,0,2747
1002387,9,2,1851
1002411,3,0,1081
1000661,8,0,4595
1001914,8,3,3598
1002167,11,0,3906
1002387,8,1,2514
1002419,3,3,3027
1000660,5,2,4403
1001913,8,0,777
1002166,12,3,4045
1002388,10,3,4878
1002410,5,2,910
1000660,8,0,1519
1001913,8,0,2552
1002164,12,2,4087
1002380,2,0,4507
1002411,7,2,3439
1000661,5,0,2594
1001915,10,2,3124
1002165,9,1,3317
1002387,4,1,2172
1002411,7,2,2496
1000661,12,1,1219
1001914,12,2,1276
